Series▲▼,Product Image,Product Line▲▼,PPPMat 10 x 1000 μs(W)▲▼,Package (JEDEC®)Code▲▼,TVS Polarity▲▼,Stand-OffVoltageVWM(V)▲▼,BreakdownVoltage VBRat IT(V) Min.▲▼,BreakdownVoltage VBRat IT(V) Max.▲▼,TJMax.(°C)▲▼,AEC-Q101Qualified▲▼,Image path
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",14,15.6,17.2,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",78,86.7,95.8,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",26,28.9,31.9,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",160,178,197,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",48,53.3,58.9,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",8.5,9.44,10.4,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",11,12.2,13.5,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",64,71.1,78.6,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",20,22.2,24.5,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",120,133,147,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",40,44.4,49.1,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",7,7.78,8.6,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",54,60,66.3,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",16,17.8,19.7,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",90,100,111,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",30,33.3,36.8,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",188,209,231,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",5,6.4,7.07,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",13,14.4,15.9,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",75,83.3,92.1,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",24,26.7,29.5,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",150,167,185,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",45,50,55.3,150,Yes,image/diodes/tvs-protection/88392.png
SMBJ5.0A thru SMBJ188A,Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",8,8.89,9.83,150,Yes,image/diodes/tvs-protection/88392.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",6.5,7.33,7.87,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",43,48.5,52.1,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",12,13.5,14.5,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",70,79,84.8,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",22,24.8,26.6,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",170,192,206,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",33,37.3,40,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",9,10.2,10.9,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",58,65.4,70.2,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",17,19.2,20.6,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",100,113,121,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",130,146,157,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",7.5,8.46,9.08,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",48,54.1,58.1,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",14,15.8,17,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",78,88.1,94.4,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",26,29.3,31.5,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",6,6.77,7.27,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",40,45.1,48.4,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",11,12.4,13.3,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",64,72.2,77.5,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",20,22.5,24.2,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",120,135,145,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",160,181,194,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",30,33.8,36.3,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",8.5,9.57,10.3,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",54,60.9,65.4,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",16,18.1,19.4,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",90,102,109,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",7,7.9,8.48,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",45,50.8,54.5,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",13,14.6,15.7,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",75,84.6,90.8,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",24,27.1,29.1,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",188,212,228,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",5,6.5,6.97,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",36,40.6,43.6,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",10,11.3,12.1,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",60,67.7,72.7,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",18,20.3,21.8,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",110,124,133,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",150,170,182,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",8,9.03,9.69,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",51,57.6,61.8,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",15,17,18.2,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",85,95.7,103,150,No,image/diodes/tvs-protection/87606.png
"SMBJ5.0D thru SMBJ188D, SMBJ5.0CD thru SMBJ120CD",Enlarge,TRANSZORB® TVS,600,SMB (DO-214AA),"Unidirectional, bidirectional",28,31.6,33.9,150,No,image/diodes/tvs-protection/87606.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,20,22.2,24.5,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,40,44.4,49.1,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,10,11.1,12.3,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,78,86.7,95.8,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,30,33.3,36.8,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,54,60,66.3,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,16,17.8,19.7,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,120,133,147,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,64,71.1,78.6,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,24,26.7,29.5,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,45,50,55.3,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,13,14.4,15.9,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,90,100,111,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,18,20,22.1,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,36,40,44.2,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,75,83.3,92.1,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,28,31.1,34.4,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,51,56.7,62.7,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,15,16.7,18.5,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,110,122,135,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,60,66.7,73.7,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,22,24.4,26.9,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,43,47.8,52.8,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,12,13.3,14.7,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,85,94.4,104,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,17,18.9,20.9,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,33,36.7,40.6,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,58,64.4,71.2,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,70,77.8,86,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,26,28.9,31.9,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,48,53.3,58.9,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,14,15.6,17.2,175,Yes,image/diodes/tvs-protection/98241.png
SMC3K10CAHM3_A thru SMC3K120CAHM3_A,Enlarge,TRANSZORB® TVS,3000,SMC (DO-214AB),Bidirectional,100,111,123,175,Yes,image/diodes/tvs-protection/98241.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,30,33.3,36.8,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,54,60,66.3,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,18,20,22.1,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,45,50,55.3,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,75,83.3,92.1,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,24,26.7,29.5,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,15,16.7,18.5,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,36,40,44.2,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,60,66.7,73.7,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,12,13.3,14.7,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,51,56.7,62.7,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,85,94.4,104,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,28,31.1,34.4,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,17,18.9,20.9,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,43,47.8,52.8,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,70,77.8,86,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,22,24.4,26.9,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,14,15.6,17.2,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,33,36.7,40.6,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,58,64.4,71.2,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,10,11.1,12.3,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,20,22.2,24.5,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,48,53.3,58.9,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,78,86.7,95.8,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,26,28.9,31.9,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,16,17.8,19.7,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,40,44.4,49.1,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,64,71.1,78.6,150,Yes,image/diodes/tvs-protection/87742.png
SMC5K10A thru SMC5K85A,Enlarge,TRANSZORB® TVS,5000,SMC (DO-214AB),Unidirectional,13,14.4,15.9,150,Yes,image/diodes/tvs-protection/87742.png
