Series;Product Image;Type;SMD Size Class;Height;Inductance;DC;Saturation Current;Impedance;DCR MAX.;Operating temperature;Image path;Path to the PDF;Path to the ZIP
SGIHLP-73HF-8;Enlarge;Power Inductors;;;47 µH;7.25 A;7.0;;0.0564;-55 to +180;image\small_inductors\34465.png;Datasheet\SGIHLP-73HF-8\SGIHLP-73HF-8.pdf;None
SGIHLP-73HF-8;Enlarge;Power Inductors;;;4.7 µH;24 A;26.0;;0.00523;-55 to +180;image\small_inductors\34465.png;Datasheet\SGIHLP-73HF-8\SGIHLP-73HF-8.pdf;None
SGIHLP-73HF-8;Enlarge;Power Inductors;;;15 µH;12.5 A;13.0;;0.01696;-55 to +180;image\small_inductors\34465.png;Datasheet\SGIHLP-73HF-8\SGIHLP-73HF-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;470 nH;80 A;100.0;;0.00068;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;47 µH;13.5 A;10.0;;0.01771;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;4.7 µH;47 A;37.0;;0.00185;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;15 µH;23.5 A;24.0;;0.00612;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;1 µH;69 A;71.0;;0.0009;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;75 µH;12 A;12.0;;0.03236;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;6.8 µH;36 A;36.0;;0.0031;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;22 µH;17.5 A;16.0;;0.01081;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;82 µH;10.2 A;9.0;;0.03421;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;2.2 µH;58 A;48.0;;0.00126;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;10 µH;28 A;28.0;;0.00415;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;33 µH;15.5 A;10.5;;0.01541;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;100 µH;9.1 A;7.0;;0.03941;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
SGIHLP-97OZ-8;Enlarge;Power Inductors;;;3.3 µH;49 A;41.0;;0.00178;-55 to +180;image\small_inductors\34463.png;Datasheet\SGIHLP-97OZ-8\SGIHLP-97OZ-8.pdf;None
TJ;Enlarge;;;;12 µH;6.9 A;;;0.016;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;220 µH;14.7 A;;;0.03;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3.3 µH;8.8 A;;;0.009;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;9.3 A;;;0.091;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;560 µH;6.9 A;;;0.058;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;180 µH;8.5 A;;;0.036;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;68 µH;10 A;;;0.021;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;6.8 µH;16 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;1.3 A;;;0.539;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;12.9 A;;;0.038;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;470 µH;1.8 A;;;0.269;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;150 µH;9.6 A;;;0.032;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;47 µH;10.8 A;;;0.02;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;18 µH;12.7 A;;;0.012;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.7 µH;8.6 A;;;0.009;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;56 µH;19.9 A;;;0.018;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1000 µH;700 mA;;;0.951;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;22 µH;15.5 A;;;0.015;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;39 µH;3.7 A;;;0.038;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3.3 µH;16 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;820 µH;1.3 A;;;0.452;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;15 µH;20 A;;;0.011;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;270 µH;1.4 A;;;0.25;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;4.7 µH;18.5 A;;;0.008;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2200 µH;2.5 A;;;0.363;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;2.9 A;;;0.138;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;120 µH;3.5 A;;;0.07;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.5 µH;20 A;;;0.004;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;4.2 A;;;0.174;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;560 µH;5.3 A;;;0.11;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;100 µH;4.9 A;;;0.042;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;33 µH;5.8 A;;;0.024;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;10 µH;6.5 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;150 µH;8.6 A;;;0.031;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;27 µH;6 A;;;0.023;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;8.2 µH;7.8 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.7 µH;8.4 A;;;0.008;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3300 µH;7.6 A;;;0.165;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1200 µH;5.1 A;;;0.104;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;7.9 A;;;0.053;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.5 µH;10.2 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;47 µH;12.8 A;;;0.021;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;15 µH;13.5 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;820 µH;10.7 A;;;0.054;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;330 µH;7.9 A;;;0.044;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;100 µH;9.2 A;;;0.027;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;39 µH;11 A;;;0.017;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;6.8 µH;7.5 A;;;0.012;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;120 µH;17 A;;;0.022;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;820 µH;2.1 A;;;0.26;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;270 µH;2.3 A;;;0.162;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;82 µH;11.1 A;;;0.025;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;82 µH;2.6 A;;;0.087;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;27 µH;12.2 A;;;0.016;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;10 µH;14.5 A;;;0.009;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.2 µH;10.1 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;33 µH;20 A;;;0.015;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;560 µH;900 mA;;;0.565;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;12 µH;18 A;;;0.012;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.7 µH;16 A;;;0.007;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;8.2 µH;20 A;;;0.008;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;150 µH;1.9 A;;;0.146;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.5 µH;18.5 A;;;0.005;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1200 µH;3.3 A;;;0.209;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;220 µH;4.2 A;;;0.067;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;68 µH;4.6 A;;;0.04;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;22 µH;4.6 A;;;0.024;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;820 µH;5.6 A;;;0.101;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;330 µH;7 A;;;0.065;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;56 µH;5.2 A;;;0.032;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;18 µH;6.7 A;;;0.017;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;5.6 µH;7.3 A;;;0.011;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2700 µH;3.9 A;;;0.203;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;15 µH;6.6 A;;;0.017;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;270 µH;14 A;;;0.033;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;4.7 µH;8.5 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.2 µH;10 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1800 µH;8.9 A;;;0.118;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;680 µH;6.6 A;;;0.064;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;220 µH;8.4 A;;;0.04;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;82 µH;9.5 A;;;0.023;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;8.2 µH;15.5 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.2 µH;16 A;;;0.004;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;470 µH;12.4 A;;;0.042;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;180 µH;9.2 A;;;0.034;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;56 µH;10.5 A;;;0.022;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;22 µH;12.5 A;;;0.012;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3.9 µH;8.2 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;68 µH;19 A;;;0.019;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1200 µH;600 mA;;;1.298;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;27 µH;15 A;;;0.016;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;150 µH;3.3 A;;;0.079;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;47 µH;3.5 A;;;0.043;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;4.7 µH;16 A;;;0.007;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1000 µH;1.1 A;;;0.617;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;18 µH;20 A;;;0.012;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;330 µH;1.2 A;;;0.342;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;6.8 µH;18.5 A;;;0.009;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2700 µH;2 A;;;0.499;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;470 µH;2.8 A;;;0.154;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.7 µH;20 A;;;0.005;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1800 µH;3.5 A;;;0.233;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;680 µH;4.4 A;;;0.129;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;120 µH;4.8 A;;;0.047;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;39 µH;5.7 A;;;0.025;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;12 µH;6.1 A;;;0.015;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;180 µH;8.5 A;;;0.033;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;33 µH;5.7 A;;;0.025;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;10 µH;7.4 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3.3 µH;8.2 A;;;0.008;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3900 µH;5.2 A;;;0.181;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;4.9 A;;;0.118;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;470 µH;7.5 A;;;0.06;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.2 µH;9.7 A;;;0.007;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;56 µH;12.2 A;;;0.022;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1000 µH;10.3 A;;;0.059;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;7.6 A;;;0.047;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;120 µH;8.9 A;;;0.03;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;47 µH;10.7 A;;;0.017;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;8.2 µH;7.3 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;150 µH;15.9 A;;;0.025;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1000 µH;1.7 A;;;0.349;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;330 µH;2.2 A;;;0.181;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;100 µH;10.6 A;;;0.027;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;100 µH;2.4 A;;;0.097;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;33 µH;11.6 A;;;0.018;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;12 µH;13.9 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.5 µH;9.5 A;;;0.007;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;39 µH;20 A;;;0.016;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;680 µH;800 mA;;;0.637;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;15 µH;17.3 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3.9 µH;16 A;;;0.008;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;27 µH;4.4 A;;;0.026;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;560 µH;1.7 A;;;0.297;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;10 µH;20 A;;;0.009;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;180 µH;1.8 A;;;0.164;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.7 µH;18.5 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;3.1 A;;;0.238;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;270 µH;3.7 A;;;0.092;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;82 µH;4.4 A;;;0.045;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;3300 µH;3.3 A;;;0.277;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1000 µH;4.7 A;;;0.136;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;6.7 A;;;0.07;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;68 µH;5.1 A;;;0.035;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;22 µH;6.5 A;;;0.019;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;6.8 µH;7.1 A;;;0.011;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;18 µH;6.4 A;;;0.019;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;5.6 µH;8.3 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.5 µH;9.5 A;;;0.006;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2200 µH;8.4 A;;;0.131;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;820 µH;6.2 A;;;0.071;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;270 µH;8.3 A;;;0.046;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;100 µH;9.2 A;;;0.025;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;10 µH;14.9 A;;;0.011;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;2.2 µH;16 A;;;0.005;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;560 µH;11.9 A;;;0.043;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;220 µH;8.7 A;;;0.036;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;68 µH;10 A;;;0.024;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;27 µH;11.8 A;;;0.014;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;4.7 µH;7.9 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;82 µH;18.3 A;;;0.02;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1500 µH;500 mA;;;1.476;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;33 µH;14.1 A;;;0.017;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;180 µH;2.9 A;;;0.105;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;56 µH;3.1 A;;;0.057;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;18 µH;13 A;;;0.014;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;5.6 µH;16 A;;;0.007;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1200 µH;1 A;;;0.684;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;22 µH;20 A;;;0.013;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;390 µH;1.1 A;;;0.378;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;8.2 µH;18.5 A;;;0.01;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
TJ;Enlarge;;;;1.2 µH;16 A;;;0.005;-55 to +125;image\small_inductors\34079.png;Datasheet\TJ\TJ.pdf;None
