Series▲▼;Product Image;Order Code▲▼;Cap (µF)▲▼;Voltage(V)▲▼;Form▲▼;Case Size▲▼;Temp Max(°C)▲▼;Useful Life▲▼;Style▲▼;Technology▲▼;Image path
162/163 PLL-PW;Enlarge;MAL216256333E3;33000;25;Solder Pin;Ø40x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216256683E3;68000;25;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216353102E3;1000;250;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352221E3;220;200;Solder Pin;Ø25x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257333E3;33000;40;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358102E3;1000;385;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216353221E3;220;250;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216259471E3;470;100;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356102E3;1000;400;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358221E3;220;385;Solder Pin;Ø35x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352471E3;470;200;Solder Pin;Ø35x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216258102E3;1000;63;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356221E3;220;400;Solder Pin;Ø35x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216259222E3;2200;100;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216353471E3;470;250;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216254103E3;10000;10;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216249222E3;2200;100;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216343471E3;470;250;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216255103E3;10000;16;Solder Pin;Ø25x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352222E3;2200;200;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358471E3;470;385;Solder Pin;Ø40x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257222E3;2200;40;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356471E3;470;400;Solder Pin;Ø40x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216258222E3;2200;63;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216259472E3;4700;100;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216254223E3;22000;10;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216256472E3;4700;25;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216255223E3;22000;16;Solder Pin;Ø35x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257472E3;4700;40;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216256223E3;22000;25;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216258472E3;4700;63;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216246223E3;22000;25;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216248472E3;4700;63;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216256103E3;10000;25;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257223E3;22000;40;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216254473E3;47000;10;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257103E3;10000;40;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216247103E3;10000;40;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352331E3;330;200;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216244473E3;47000;10;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216258103E3;10000;63;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216353331E3;330;250;Solder Pin;Ø35x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216255473E3;47000;16;Solder Pin;Ø40x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216254104E3;100000;10;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358331E3;330;385;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216256473E3;47000;25;Solder Pin;Ø40x70;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216255104E3;100000;16;Solder Pin;Ø40x100;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216348331E3;330;385;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358689E3;68;385;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352151E3;150;200;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356331E3;330;400;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356689E3;68;400;Solder Pin;Ø25x30;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216353151E3;150;250;Solder Pin;Ø25x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216346331E3;330;400;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216259681E3;680;100;Solder Pin;Ø25x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216352681E3;680;200;Solder Pin;Ø35x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216358151E3;150;385;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216259332E3;3300;100;Solder Pin;Ø40x50;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216342681E3;680;200;Solder Pin;Ø40x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216356151E3;150;400;Solder Pin;Ø30x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
162/163 PLL-PW;Enlarge;MAL216257332E3;3300;40;Solder Pin;Ø25x40;+105 °C;5000;"""Large Can, Printed Wiring, Cardboard Box""";Aluminum Electrolytic;image/capacitors/aluminum/28347.png
170 RVZ;Enlarge;MAL217061471E3;470;50;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217061102E3;1000;50;Radial;Ø16x25;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217066681E3;680;25;Radial;Ø10x20;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031152E3;1500;50;Radial;Ø16x31;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217056331E3;330;25;Radial;Ø10x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217051471E3;470;50;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031102E3;1000;50;Radial;Ø16x25;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217056681E3;680;25;Radial;Ø10x20;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217030221E3;220;35;Radial;Ø10x12;+105 °C;4000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217030331E3;330;35;Radial;Ø10x16;+105 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031471E3;470;50;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217051102E3;1000;50;Radial;Ø16x25;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217050681E3;680;35;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217050221E3;220;35;Radial;Ø10x12;+105 °C;4000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217060331E3;330;35;Radial;Ø10x16;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217058471E3;470;63;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217068102E3;1000;63;Radial;Ø16x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217060681E3;680;35;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217060221E3;220;35;Radial;Ø10x12;+105 °C;4000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217050331E3;330;35;Radial;Ø10x16;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217030681E3;680;35;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217051221E3;220;50;Radial;Ø10x16;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217061331E3;330;50;Radial;Ø10x20;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217061681E3;680;50;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217061221E3;220;50;Radial;Ø10x16;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031331E3;330;50;Radial;Ø10x20;+105 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031681E3;680;50;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031221E3;220;50;Radial;Ø10x16;+105 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217051331E3;330;50;Radial;Ø10x20;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217051681E3;680;50;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217038221E3;220;63;Radial;Ø10x20;+105 °C;6000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217058331E3;330;63;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217058681E3;680;63;Radial;Ø16x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217058221E3;220;63;Radial;Ø10x20;+105 °C;6000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217038331E3;330;63;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217068331E3;330;63;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217068681E3;680;63;Radial;Ø16x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217068221E3;220;63;Radial;Ø10x20;+105 °C;6000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217054332E3;3300;10;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217068471E3;470;63;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217058102E3;1000;63;Radial;Ø16x31;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217038681E3;680;63;Radial;Ø16x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217054222E3;2200;10;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217034332E3;3300;10;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217038471E3;470;63;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217038102E3;1000;63;Radial;Ø16x31;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217098683E3;680;63;Radial;Ø16x25;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217064222E3;2200;10;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217064332E3;3300;10;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217098475E3;470;63;Radial;Ø16x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217061122E3;1200;50;Radial;Ø16x31;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217098686E3;680;63;Radial;Ø16x25;+105 °C;10000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217034222E3;2200;10;Radial;Ø12.5x20;+105 °C;7000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217055332E3;3300;16;Radial;Ø16x20;+105 °C;7000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217098476E3;470;63;Radial;Ø16x20;+105 °C;7000;"""Radial, Short Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217031122E3;1200;50;Radial;Ø16x31;+105 °C;10000;"""Radial, Taped in Ammopack, Formed Leads""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217098685E3;680;63;Radial;Ø16x25;+105 °C;10000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
170 RVZ;Enlarge;MAL217055222E3;2200;16;Radial;Ø12.5x25;+105 °C;8000;"""Radial, Long Straight Leads, Bulk""";Aluminum Electrolytic;image/capacitors/aluminum/28462.png
