Part Number▲▼;Product Image;Description▲▼;Voltage▲▼;Capacitance▲▼;Dielectric▲▼;Lead Spacing(mm/inch)▲▼;Lead Style▲▼;Packaging▲▼;Image path
K153M15X7RK5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K153M15X7RK5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153M15X7RK5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;15000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K153M15X7RK5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153M15X7RK5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K153M15X7RK5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;200;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153M15X7RK5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;200;15000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K153M20X7RL53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153M20X7RL5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153M20X7RL5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;500;15000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z10Y5VF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K153Z15Y5VF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;15000;Y5V;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K15X7RF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K15X7RF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5TK5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Outside Crimp;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5UK5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Outside Crimp;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154K20X7RH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154K20X7RH5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M15X7RF5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154M20X7RH53H5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RH53L2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RH5TH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RH5TL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RH5UH5R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154M20X7RH5UL2R;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for Automotive Applications Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC;100;150000;X7R;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45233.png
K154Z10Y5VF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z10Y5VF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z10Y5VF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z10Y5VF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z10Y5VF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z10Y5VF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K154Z15Y5VF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;150000;Y5V;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GF5UL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;50;18;C0G;2.5 mm / 0.100 inch;Straight;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GH53H5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;18;C0G;5 mm / 0.200 inch;Step / High Seated;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GH53L2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;18;C0G;2.5 mm / 0.100 inch;Straight;Bulk;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GH5TH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;18;C0G;5 mm / 0.200 inch;Step / High Seated;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GH5TL2;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;18;C0G;2.5 mm / 0.100 inch;Straight;Reel;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
K180J10C0GH5UH5;Enlarge;Radial Leaded Multilayer Ceramic Capacitors for General Purpose Class 1 and Class 2, 50 VDC, 100 VDC, 200 VDC, 500 VDC;100;18;C0G;5 mm / 0.200 inch;Step / High Seated;Ammo;image/capacitors/ceramic/ceramic-multilayer-leaded/45171.png
